url,uri,name,tracks,category
https://open.spotify.com/playlist/37i9dQZF1DXcBWIGoYBM5M,spotify:playlist:37i9dQZF1DXcBWIGoYBM5M,Today's Top Hits,50,pop
https://open.spotify.com/playlist/37i9dQZF1DX0kbJZpiYdZl,spotify:playlist:37i9dQZF1DX0kbJZpiYdZl,Hot Hits USA,50,pop
https://open.spotify.com/playlist/37i9dQZF1DWUa8ZRTfalHk,spotify:playlist:37i9dQZF1DWUa8ZRTfalHk,Pop Rising,85,pop
https://open.spotify.com/playlist/37i9dQZF1DX2L0iB23Enbq,spotify:playlist:37i9dQZF1DX2L0iB23Enbq,Viral Hits,102,pop
https://open.spotify.com/playlist/37i9dQZF1DWWvvyNmW9V9a,spotify:playlist:37i9dQZF1DWWvvyNmW9V9a,Teen Beats,105,pop
https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,spotify:playlist:37i9dQZF1DX4JAvHpjipBk,New Music Friday,98,pop
https://open.spotify.com/playlist/37i9dQZF1DXbYM3nMM0oPk,spotify:playlist:37i9dQZF1DXbYM3nMM0oPk,Mega Hit Mix,75,pop
https://open.spotify.com/playlist/37i9dQZF1DX0b1hHYQtJjp,spotify:playlist:37i9dQZF1DX0b1hHYQtJjp,Just Good Music,76,pop
https://open.spotify.com/playlist/37i9dQZF1DWTwnEm1IYyoj,spotify:playlist:37i9dQZF1DWTwnEm1IYyoj,Soft Pop Hits,241,pop
https://open.spotify.com/playlist/37i9dQZF1DX0s5kDXi1oC5,spotify:playlist:37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,75,pop
https://open.spotify.com/playlist/37i9dQZF1DXa2PvUpywmrr,spotify:playlist:37i9dQZF1DXa2PvUpywmrr,Party Hits,75,pop
https://open.spotify.com/playlist/37i9dQZF1DX5gQonLbZD9s,spotify:playlist:37i9dQZF1DX5gQonLbZD9s,Pumped Pop,60,pop
https://open.spotify.com/playlist/37i9dQZF1DX6OgmB2fwLGd,spotify:playlist:37i9dQZF1DX6OgmB2fwLGd,Internet People,103,pop
https://open.spotify.com/playlist/37i9dQZF1DX66m4icL86Ru,spotify:playlist:37i9dQZF1DX66m4icL86Ru,BBE,87,pop
https://open.spotify.com/playlist/37i9dQZF1DWYs83FtTMQFw,spotify:playlist:37i9dQZF1DWYs83FtTMQFw,Hot Rhythmic,80,pop
https://open.spotify.com/playlist/37i9dQZF1DXcRXFNfZr7Tp,spotify:playlist:37i9dQZF1DXcRXFNfZr7Tp,just hits,101,pop
https://open.spotify.com/playlist/37i9dQZF1DXaPCIWxzZwR1,spotify:playlist:37i9dQZF1DXaPCIWxzZwR1,Pop Sauce,108,pop
https://open.spotify.com/playlist/37i9dQZF1DWZQaaqNMbbXa,spotify:playlist:37i9dQZF1DWZQaaqNMbbXa,Dance Pop Hits,150,pop
https://open.spotify.com/playlist/37i9dQZF1DWWEcRhUVtL8n,spotify:playlist:37i9dQZF1DWWEcRhUVtL8n,Indie Pop,125,pop
https://open.spotify.com/playlist/37i9dQZF1DX3WvGXE8FqYX,spotify:playlist:37i9dQZF1DX3WvGXE8FqYX,Women of Pop,70,pop
https://open.spotify.com/playlist/37i9dQZF1DXcxvFzl58uP7,spotify:playlist:37i9dQZF1DXcxvFzl58uP7,Bedroom Pop,115,pop
https://open.spotify.com/playlist/37i9dQZF1DWXti3N4Wp5xy,spotify:playlist:37i9dQZF1DWXti3N4Wp5xy,Pop Party,100,pop
https://open.spotify.com/playlist/37i9dQZF1DXdwmD5Q7Gxah,spotify:playlist:37i9dQZF1DXdwmD5Q7Gxah,Lorem,176,pop
https://open.spotify.com/playlist/37i9dQZF1DX4pUKG1kS0Ac,spotify:playlist:37i9dQZF1DX4pUKG1kS0Ac,Guilty Pleasures,151,pop
https://open.spotify.com/playlist/37i9dQZF1DX4mWCZw6qYIw,spotify:playlist:37i9dQZF1DX4mWCZw6qYIw,songs to scream in the car,60,pop
https://open.spotify.com/playlist/37i9dQZF1DWSPMbB1kcXmo,spotify:playlist:37i9dQZF1DWSPMbB1kcXmo,internet rewind,80,pop
https://open.spotify.com/playlist/37i9dQZF1DXbIGqYf7WDxP,spotify:playlist:37i9dQZF1DXbIGqYf7WDxP,Pop Chillout,101,pop
https://open.spotify.com/playlist/37i9dQZF1DX2lVtkHKv2NU,spotify:playlist:37i9dQZF1DX2lVtkHKv2NU,internet crush,75,pop
https://open.spotify.com/playlist/37i9dQZF1DX7HOk71GPfSw,spotify:playlist:37i9dQZF1DX7HOk71GPfSw,hyperpop,75,pop
https://open.spotify.com/playlist/37i9dQZF1DX0MLFaUdXnjA,spotify:playlist:37i9dQZF1DX0MLFaUdXnjA,Chill Pop,130,pop
https://open.spotify.com/playlist/37i9dQZF1DX6tPTxr8qwRe,spotify:playlist:37i9dQZF1DX6tPTxr8qwRe,SALT,138,pop
https://open.spotify.com/playlist/37i9dQZF1DX9vJ2U3sN7xj,spotify:playlist:37i9dQZF1DX9vJ2U3sN7xj,Fiesta,106,pop
https://open.spotify.com/playlist/37i9dQZF1DX4oUPBOaEkL6,spotify:playlist:37i9dQZF1DX4oUPBOaEkL6,Éxitos USA,50,pop
https://open.spotify.com/playlist/37i9dQZF1DX4VvfRBFClxm,spotify:playlist:37i9dQZF1DX4VvfRBFClxm,Acoustic Hits,100,pop
https://open.spotify.com/playlist/37i9dQZF1DWWOGXILUAh53,spotify:playlist:37i9dQZF1DWWOGXILUAh53,Fresh Dance Pop,98,pop
https://open.spotify.com/playlist/37i9dQZF1DX5CdVP4rz81C,spotify:playlist:37i9dQZF1DX5CdVP4rz81C,Fresh & Chill,102,pop
https://open.spotify.com/playlist/37i9dQZF1DWWqNV5cS50j6,spotify:playlist:37i9dQZF1DWWqNV5cS50j6,Anti Pop,159,pop
https://open.spotify.com/playlist/37i9dQZF1DXdWMJMjqz9bm,spotify:playlist:37i9dQZF1DXdWMJMjqz9bm,Varsity Bars,102,pop
https://open.spotify.com/playlist/37i9dQZF1DWWxrt1tiKYiX,spotify:playlist:37i9dQZF1DWWxrt1tiKYiX,Unplugged,114,pop
https://open.spotify.com/playlist/37i9dQZF1DWZUAeYvs88zc,spotify:playlist:37i9dQZF1DWZUAeYvs88zc,Sad Bops,80,pop
https://open.spotify.com/playlist/37i9dQZF1DX5Vy6DFOcx00,spotify:playlist:37i9dQZF1DX5Vy6DFOcx00,big on the internet,95,pop
https://open.spotify.com/playlist/37i9dQZF1DWYkaDif7Ztbp,spotify:playlist:37i9dQZF1DWYkaDif7Ztbp,African Heat,50,pop
https://open.spotify.com/playlist/37i9dQZF1DWXqzQh2VQNvW,spotify:playlist:37i9dQZF1DWXqzQh2VQNvW,Vibes Right Now,93,pop
https://open.spotify.com/playlist/37i9dQZF1DWViBxWcYEI1b,spotify:playlist:37i9dQZF1DWViBxWcYEI1b,Contemporary Blend,83,pop
https://open.spotify.com/playlist/37i9dQZF1DXcTieYAg7jq1,spotify:playlist:37i9dQZF1DXcTieYAg7jq1,Retro Pop,148,pop
https://open.spotify.com/playlist/37i9dQZF1DWYWvT3ntvdRD,spotify:playlist:37i9dQZF1DWYWvT3ntvdRD,Addison & Sheri's Mixtape,41,pop
https://open.spotify.com/playlist/37i9dQZF1DX5PcuIKocvtW,spotify:playlist:37i9dQZF1DX5PcuIKocvtW,PopRox,83,pop
https://open.spotify.com/playlist/37i9dQZF1DXaK0O81Xtkis,spotify:playlist:37i9dQZF1DXaK0O81Xtkis,soda,181,pop
https://open.spotify.com/playlist/37i9dQZF1DX3LyU0mhfqgP,spotify:playlist:37i9dQZF1DX3LyU0mhfqgP,Out Now,55,pop
https://open.spotify.com/playlist/37i9dQZF1DX8f6LHxMjnzD,spotify:playlist:37i9dQZF1DX8f6LHxMjnzD,Singled Out,40,pop
